variante,base,episodio,semilla,lr,segundos,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,recompensa_total_decision,decisiones,decisiones_libres,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,no_terminados,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spill_activaciones,spill_suma,epsilon,perdida_q,q_medio,actualizaciones,transiciones,eval_timeloss,eval_espera,ret_retraso,ret_colas,ret_spill,val_999,val_1999,val,algoritmo,recompensa_tipo
vecinos,2042,40,2082,5.00e-04,8.8,1810,15.21,40.72,7.72,25,-5959.0,-3.967,-11.519,1258,844,412,1.723,1752,254.7,87.6,0,0.0,0,0,19,32,141.18,58.42,71.97,2.539,0.392,0,0.0,0.6295,0.02866,-3.8202,50844,51843,24.5,9.89,-72451.96,-30965.83,-72451.96,24.5,24.79,24.645,dqn,retraso
vecinos,2042,41,2083,5.00e-04,8.6,1810,11.54,29.38,5.99,20,-4578.0,-3.056,-8.195,1258,850,405,1.178,1757,236.2,81.2,0,0.0,0,0,15,21,120.97,38.19,43.67,1.56,0.52,0,0.0,0.62,0.02847,-3.8284,52102,53101,,,-51549.34,-23999.3,-51549.34,,,,dqn,retraso
vecinos,2042,42,2084,5.00e-04,8.8,1810,15.0,39.25,7.6,27,-5924.1,-3.934,-11.039,1265,854,408,1.651,1760,252.1,86.7,0,0.0,0,0,18,31,138.1,55.16,68.13,2.418,0.365,0,0.0,0.6105,0.02662,-3.7942,53367,54366,,,-69821.39,-30687.96,-69821.39,,,,dqn,retraso
vecinos,2042,43,2085,5.00e-04,8.7,1810,13.1,35.7,6.74,33,-5153.2,-3.445,-10.085,1250,834,414,1.491,1758,246.0,84.6,0,0.0,0,0,21,33,132.27,49.28,60.11,2.127,0.465,0,0.0,0.601,0.02624,-3.7615,54617,55616,,,-63028.78,-26852.94,-63042.78,,,,dqn,retraso
vecinos,2042,44,2086,5.00e-04,8.9,1810,12.43,31.68,6.47,21,-4934.4,-3.321,-8.994,1243,831,409,1.318,1768,240.1,82.6,0,0.0,0,0,14,29,124.71,42.09,49.62,1.834,0.458,0,0.0,0.5915,0.02588,-3.7652,55860,56859,,,-55896.65,-25747.19,-55896.65,,,,dqn,retraso
vecinos,2042,45,2087,5.00e-04,8.6,1810,10.84,28.7,5.71,19,-4294.3,-2.898,-8.089,1240,831,406,1.177,1762,235.1,80.8,0,0.0,0,0,13,22,120.07,36.94,42.35,1.578,0.542,0,0.0,0.582,0.02639,-3.7141,57100,58099,,,-50153.28,-22537.54,-50153.28,,,,dqn,retraso
vecinos,2042,46,2088,5.00e-04,8.6,1810,10.44,27.41,5.46,20,-4128.5,-2.771,-7.606,1252,846,403,1.082,1764,232.9,80.1,0,0.0,0,0,9,19,116.47,33.95,37.63,1.379,0.599,0,0.0,0.5725,0.0234,-3.665,58352,59351,,,-47614.42,-21810.2,-47614.42,,,,dqn,retraso
vecinos,2042,47,2089,5.00e-04,8.6,1810,11.7,29.85,6.08,22,-4616.4,-3.094,-8.384,1248,835,410,1.231,1757,237.2,81.6,0,0.0,0,0,14,23,121.3,38.58,44.78,1.664,0.519,0,0.0,0.563,0.02338,-3.5981,59600,60599,,,-52317.83,-24202.79,-52317.83,,,,dqn,retraso
vecinos,2042,48,2090,5.00e-04,8.7,1810,12.68,32.07,6.54,25,-5014.2,-3.361,-9.051,1255,852,401,1.307,1754,240.1,82.6,0,0.0,0,0,19,22,125.17,42.17,49.73,1.795,0.525,0,0.0,0.5535,0.02267,-3.6361,60855,61854,,,-56796.9,-26200.81,-56796.9,,,,dqn,retraso
vecinos,2042,49,2091,5.00e-04,8.8,1810,11.6,29.83,6.04,23,-4586.6,-3.091,-8.414,1244,835,406,1.194,1760,237.2,81.5,0,0.0,0,0,14,21,121.51,38.59,44.27,1.584,0.52,0,0.0,0.544,0.02397,-3.6246,62099,63098,,,-52333.03,-24034.36,-52333.03,,,,dqn,retraso
vecinos,2042,50,2092,5.00e-04,8.4,1810,10.21,27.24,5.4,23,-4051.0,-2.733,-7.738,1233,811,420,1.102,1766,232.8,80.0,0,0.0,0,0,15,21,117.66,34.63,38.9,1.408,0.595,0,0.0,0.5345,0.02362,-3.612,63332,64331,21.91,6.8,-47703.26,-21357.53,-47703.26,21.91,22.36,22.135,dqn,retraso
vecinos,2042,51,2093,5.00e-04,8.5,1810,10.6,28.17,5.57,20,-4179.9,-2.817,-7.949,1235,815,418,1.167,1763,233.9,80.4,0,0.0,0,0,15,20,118.42,35.73,41.2,1.547,0.578,0,0.0,0.525,0.02264,-3.6241,64567,65566,,,-49083.57,-21999.4,-49083.57,,,,dqn,retraso
vecinos,2042,52,2094,5.00e-04,8.4,1810,9.72,26.62,5.14,18,-3842.6,-2.582,-7.457,1239,818,418,1.061,1766,231.3,79.5,0,0.0,0,0,12,20,116.05,33.22,37.1,1.372,0.612,0,0.0,0.5155,0.02175,-3.6374,65806,66805,,,-46197.06,-20353.74,-46197.06,,,,dqn,retraso
vecinos,2042,53,2095,5.00e-04,8.7,1810,10.28,26.8,5.42,20,-4091.4,-2.761,-7.497,1248,851,394,1.024,1765,231.6,79.7,0,0.0,0,0,11,17,114.12,31.24,34.71,1.239,0.68,0,0.0,0.506,0.02195,-3.6459,67054,68053,,,-46778.5,-21664.88,-46778.5,,,,dqn,retraso
vecinos,2042,54,2096,5.00e-04,8.8,1810,11.86,31.36,6.12,23,-4669.6,-3.113,-8.89,1245,812,431,1.334,1751,239.5,82.4,0,0.0,0,0,17,30,124.83,41.92,49.01,1.865,0.474,0,0.0,0.4965,0.02181,-3.5957,68299,69298,,,-55341.51,-24513.4,-55341.51,,,,dqn,retraso
vecinos,2042,55,2097,5.00e-04,8.9,1810,9.51,25.3,5.01,21,-3763.0,-2.525,-6.987,1258,866,390,0.963,1766,228.8,78.6,0,0.0,0,0,9,16,112.74,29.67,31.2,1.171,0.694,0,0.0,0.487,0.02066,-3.5207,69557,70556,,,-43948.88,-20029.33,-43948.88,,,,dqn,retraso
vecinos,2042,56,2098,5.00e-04,8.3,1810,9.03,24.5,4.8,27,-3593.3,-2.421,-6.797,1249,849,397,0.927,1764,227.3,78.1,0,0.0,0,0,13,16,111.58,28.82,30.88,1.129,0.704,0,0.0,0.4775,0.02112,-3.5319,70806,71805,,,-42448.44,-19061.02,-42448.44,,,,dqn,retraso
vecinos,2042,57,2099,5.00e-04,8.4,1810,9.66,25.85,5.1,20,-3826.8,-2.572,-7.164,1258,868,387,1.035,1764,229.4,78.9,0,0.0,0,0,10,16,113.48,30.67,33.86,1.295,0.649,0,0.0,0.468,0.01982,-3.5235,72064,73063,,,-45058.43,-20284.13,-45058.43,,,,dqn,retraso
vecinos,2042,58,2100,5.00e-04,8.4,1810,10.21,27.17,5.38,22,-4042.2,-2.728,-7.674,1239,828,407,1.082,1759,232.1,79.8,0,0.0,0,0,13,23,115.85,33.34,37.34,1.382,0.626,0,0.0,0.4585,0.02003,-3.5142,73303,74302,,,-47542.04,-21370.3,-47542.04,,,,dqn,retraso
vecinos,2042,59,2101,5.00e-04,8.5,1810,11.8,29.84,6.1,23,-4660.1,-3.119,-8.329,1262,867,391,1.189,1750,236.0,81.3,0,0.0,0,0,14,26,120.49,37.72,43.87,1.565,0.575,0,0.0,0.449,0.02033,-3.5034,74565,75564,,,-52554.96,-24478.88,-52554.96,,,,dqn,retraso
vecinos,2042,60,2102,5.00e-04,8.5,1810,9.72,25.73,5.16,18,-3901.6,-2.636,-7.148,1253,866,384,0.975,1766,229.1,78.8,0,0.0,0,0,9,16,112.9,29.81,32.79,1.179,0.68,0,0.0,0.4395,0.01867,-3.5182,75818,76817,23.79,9.79,-44782.97,-20593.45,-44782.97,23.79,23.84,23.815,dqn,retraso
vecinos,2042,61,2103,5.00e-04,8.5,1810,9.6,24.82,5.07,17,-3823.5,-2.576,-6.896,1259,876,379,0.934,1766,227.4,78.3,0,0.0,0,0,10,15,110.16,27.28,29.09,1.088,0.754,0,0.0,0.43,0.01992,-3.5272,77077,78076,,,-43409.06,-20310.4,-43409.06,,,,dqn,retraso
vecinos,2042,62,2104,5.00e-04,8.4,1810,8.96,24.86,4.79,21,-3552.7,-2.397,-7.045,1225,790,432,0.99,1764,228.0,78.3,0,0.0,0,0,12,18,112.6,29.46,32.47,1.194,0.707,0,0.0,0.4205,0.02012,-3.5275,78302,79301,,,-43152.78,-18907.47,-43152.78,,,,dqn,retraso
vecinos,2042,63,2105,5.00e-04,8.3,1810,9.34,25.6,4.96,19,-3708.7,-2.492,-7.133,1249,843,404,1.009,1758,229.5,78.9,0,0.0,0,0,10,18,112.99,30.11,33.86,1.225,0.68,0,0.0,0.411,0.01963,-3.4697,79551,80550,,,-44542.91,-19740.32,-44542.91,,,,dqn,retraso
vecinos,2042,64,2106,5.00e-04,8.4,1810,8.31,23.42,4.47,15,-3336.2,-2.245,-6.47,1251,851,398,0.877,1763,225.1,77.3,0,0.0,0,0,8,14,109.26,26.31,28.93,0.993,0.774,0,0.0,0.4015,0.01987,-3.4122,80802,81801,,,-40467.44,-17779.34,-40467.44,,,,dqn,retraso
vecinos,2042,65,2107,5.00e-04,8.5,1810,9.45,24.93,5.0,18,-3744.0,-2.526,-6.906,1252,863,386,0.952,1765,227.9,78.4,0,0.0,0,0,9,17,111.2,28.38,30.36,1.119,0.732,0,0.0,0.392,0.0189,-3.4089,82054,83053,,,-43229.15,-19925.11,-43229.15,,,,dqn,retraso
vecinos,2042,66,2108,5.00e-04,8.4,1810,8.67,23.98,4.66,18,-3477.3,-2.343,-6.642,1253,861,389,0.888,1767,226.2,77.7,0,0.0,0,0,9,14,110.07,27.17,29.77,1.032,0.768,0,0.0,0.3825,0.01946,-3.4311,83307,84306,,,-41610.24,-18570.88,-41610.24,,,,dqn,retraso
vecinos,2042,67,2109,5.00e-04,8.7,1810,9.03,23.94,4.81,18,-3618.1,-2.441,-6.623,1262,888,372,0.891,1767,225.6,77.6,0,0.0,0,0,8,14,108.2,25.35,27.33,0.956,0.785,0,0.0,0.373,0.01902,-3.3655,84569,85568,,,-41789.98,-19281.54,-41789.98,,,,dqn,retraso
vecinos,2042,68,2110,5.00e-04,8.6,1810,8.78,23.96,4.69,16,-3506.4,-2.366,-6.646,1249,852,393,0.931,1766,226.2,77.8,0,0.0,0,0,9,14,110.25,27.37,29.01,1.104,0.725,0,0.0,0.3635,0.01795,-3.3372,85818,86817,,,-41501.31,-18617.02,-41501.31,,,,dqn,retraso
vecinos,2042,69,2111,5.00e-04,8.5,1810,9.55,25.22,5.07,19,-3828.5,-2.576,-7.023,1252,855,394,0.966,1762,228.0,78.5,0,0.0,0,0,8,18,112.08,29.26,31.82,1.174,0.725,0,0.0,0.354,0.01866,-3.3517,87070,88069,,,-43960.98,-20244.43,-43960.98,,,,dqn,retraso
vecinos,2042,70,2112,5.00e-04,8.4,1810,8.92,24.16,4.73,15,-3546.4,-2.374,-6.643,1263,870,390,0.904,1767,225.8,77.7,0,0.0,0,0,8,14,109.53,26.48,28.48,1.011,0.767,0,0.0,0.3445,0.0185,-3.3194,88333,89332,23.82,9.56,-41951.03,-18980.02,-41951.03,23.82,22.26,23.04,dqn,retraso
vecinos,2042,71,2113,5.00e-04,8.2,1810,9.37,25.01,5.0,19,-3765.8,-2.555,-6.952,1250,869,379,0.956,1765,227.6,78.3,0,0.0,0,0,10,15,110.8,28.15,30.91,1.106,0.72,0,0.0,0.335,0.01807,-3.2974,89583,90582,,,-43449.13,-19831.81,-43449.13,,,,dqn,retraso
vecinos,2042,72,2114,5.00e-04,8.5,1810,8.3,23.6,4.45,15,-3309.4,-2.23,-6.541,1243,835,406,0.902,1768,225.7,77.5,0,0.0,0,0,9,15,109.64,26.59,28.4,1.053,0.756,0,0.0,0.3255,0.01779,-3.2896,90826,91825,,,-40654.84,-17635.04,-40654.84,,,,dqn,retraso
vecinos,2042,73,2115,5.00e-04,8.4,1810,9.27,25.24,4.94,20,-3696.1,-2.501,-7.049,1243,841,397,0.993,1764,228.6,78.6,0,0.0,0,0,9,16,112.21,29.41,32.17,1.204,0.684,0,0.0,0.316,0.0174,-3.2954,92069,93068,,,-43811.67,-19574.55,-43811.67,,,,dqn,retraso
vecinos,2042,74,2116,5.00e-04,8.5,1810,9.22,24.03,4.92,19,-3719.6,-2.506,-6.685,1263,887,373,0.881,1758,225.0,77.5,0,0.0,0,0,9,16,107.8,24.84,26.67,0.932,0.819,0,0.0,0.3065,0.01711,-3.2578,93332,94331,,,-42215.59,-19848.66,-42215.59,,,,dqn,retraso
vecinos,2042,75,2117,5.00e-04,8.7,1810,9.85,25.16,5.19,18,-3999.4,-2.681,-6.935,1278,913,361,0.906,1757,226.5,78.0,0,0.0,0,0,11,16,108.32,25.52,27.87,0.942,0.798,0,0.0,0.297,0.01652,-3.2069,94610,95609,,,-44314.13,-21120.13,-44314.13,,,,dqn,retraso
vecinos,2042,76,2118,5.00e-04,8.5,1810,8.48,23.26,4.55,18,-3401.0,-2.292,-6.392,1257,871,383,0.876,1765,224.0,77.1,0,0.0,0,0,7,13,107.0,24.36,26.36,0.947,0.809,0,0.0,0.2875,0.01664,-3.1823,95867,96866,,,-40171.0,-18152.86,-40171.0,,,,dqn,retraso
vecinos,2042,77,2119,5.00e-04,8.5,1810,8.32,23.96,4.48,26,-3283.9,-2.216,-6.694,1236,818,415,0.955,1766,226.1,77.7,0,0.0,0,0,16,21,111.73,28.91,31.61,1.189,0.704,0,0.0,0.278,0.01688,-3.1737,97103,98102,,,-41370.7,-17618.22,-41370.7,,,,dqn,retraso
