brazo,modelo,base,metrica,n,media,sd,ic95,n_par,delta_pct,delta_ic95,p_wilcoxon,n_par_act,delta_pct_act,delta_ic95_act,p_wilcoxon_act
ql_colas_s4042,ql_colas,4042,vehiculos,30,3620.0,0.0,0.0,30,0.0,"[0.00, 0.00]",1,30,0.0,"[0.00, 0.00]",1
ql_colas_s4042,ql_colas,4042,recompensa,30,-47447.9,8587.6587,3206.6845,30,-4.26,"[-10.28, 1.58]",0.299,30,-31.67,"[-37.00, -26.32]",1.86e-09
ql_colas_s4042,ql_colas,4042,decisiones,30,1864.7,22.6748,8.4669,30,-9.44,"[-9.85, -9.03]",1.73e-06,30,-15.46,"[-15.86, -15.05]",1.73e-06
ql_colas_s42,ql_colas,42,timeloss_prom,30,168.6067,7.1151,2.6568,30,8.99,"[7.23, 10.81]",3.73e-09,30,35.82,"[32.81, 38.95]",1.86e-09
ql_colas_s42,ql_colas,42,espera_prom,30,45.0303,2.4212,0.9041,30,-28.62,"[-30.23, -27.02]",1.73e-06,30,-40.68,"[-42.50, -38.79]",1.86e-09
ql_colas_s42,ql_colas,42,cola_prom,30,28.1943,1.3975,0.5218,30,-37.14,"[-38.42, -35.87]",1.86e-09,30,-43.82,"[-45.38, -42.23]",1.86e-09
ql_colas_s42,ql_colas,42,cola_max,30,81.8667,12.8914,4.8137,30,-21.46,"[-25.06, -17.35]",3.45e-06,30,-45.17,"[-48.58, -41.19]",1.73e-06
ql_colas_s42,ql_colas,42,paradas_prom,30,6.9591,0.3308,0.1235,30,9.7,"[7.70, 11.74]",5.59e-09,30,141.22,"[136.76, 146.09]",1.86e-09
ql_colas_s42,ql_colas,42,throughput,30,2724.2,24.2237,9.0453,30,-6.75,"[-7.07, -6.44]",1.72e-06,30,-4.43,"[-4.79, -4.07]",1.73e-06
ql_colas_s42,ql_colas,42,co2_prom,30,439.2933,9.9969,3.7329,30,1.27,"[0.38, 2.19]",0.0125,30,12.89,"[11.63, 14.20]",1.86e-09
ql_colas_s42,ql_colas,42,nox_prom,30,152.01,3.6381,1.3585,30,0.06,"[-0.88, 1.02]",0.967,30,9.96,"[8.63, 11.34]",1.73e-06
ql_colas_s42,ql_colas,42,recompensa_decision,30,-14.7799,0.7832,0.2925,30,-38.59,"[-39.92, -37.26]",1.86e-09,30,-53.03,"[-54.98, -51.11]",1.86e-09
ql_colas_s42,ql_colas,42,cambios_fase,30,693.1667,15.175,5.6665,30,55.08,"[53.89, 56.32]",1.72e-06,30,164.67,"[162.16, 167.18]",1.73e-06
ql_colas_s42,ql_colas,42,no_terminados,30,0.3667,2.0083,0.7499,30,,,,30,,,
ql_colas_s42,ql_colas,42,viaje_corredor_prom,30,341.1553,7.5364,2.8141,30,28.04,"[26.87, 29.22]",1.86e-09,30,32.04,"[30.87, 33.26]",1.86e-09
ql_colas_s42,ql_colas,42,retraso_corredor_prom,30,258.2663,7.5171,2.8069,30,40.7,"[38.96, 42.48]",1.86e-09,30,47.17,"[45.40, 49.04]",1.86e-09
ql_colas_s42,ql_colas,42,retraso_corredor_punta,30,311.4953,10.6909,3.9921,30,61.77,"[59.20, 64.26]",1.86e-09,30,62.38,"[60.13, 64.74]",1.86e-09
ql_colas_s42,ql_colas,42,paradas_corredor,30,10.3349,0.3693,0.1379,30,26.73,"[24.95, 28.57]",1.86e-09,30,150.38,"[146.12, 155.16]",1.86e-09
ql_colas_s42,ql_colas,42,paradas_corredor_le1,30,0.0832,0.0196,0.0073,30,-47.71,"[-52.13, -43.27]",1.73e-06,30,-71.76,"[-74.30, -69.30]",1.73e-06
ql_colas_s42,ql_colas,42,spillback_tasa,30,0.0,0.0001,0.0,30,,,,30,-99.96,"[-100.00, -99.85]",1.86e-09
ql_colas_s42,ql_colas,42,spillback_seg,30,0.4,2.0103,0.7507,30,,,,30,-99.54,"[-100.00, -98.54]",1.73e-06
ql_colas_s42,ql_colas,42,spillback_eventos,30,0.0667,0.2537,0.0947,30,,,,30,-99.1,"[-100.00, -97.65]",1.66e-06
ql_colas_s42,ql_colas,42,cola_max_enlace,30,22.7333,5.1188,1.9114,30,-4.35,"[-11.27, 2.96]",0.137,30,-40.02,"[-44.43, -35.21]",1.66e-06
ql_colas_s42,ql_colas,42,veh_max_enlace,30,35.7,0.8769,0.3274,30,-3.51,"[-4.32, -2.70]",1.16e-05,30,-6.05,"[-6.84, -5.26]",1.28e-06
ql_colas_s42,ql_colas,42,ret_retraso,30,-610684.2233,26373.7072,9848.1041,30,-7.17,"[-9.01, -5.39]",6.15e-08,30,-19.12,"[-22.84, -15.39]",9.31e-09
ql_colas_s42,ql_colas,42,ret_colas,30,-175406.8867,9654.3445,3604.9915,30,29.68,"[28.08, 31.31]",1.86e-09,30,49.73,"[47.54, 51.91]",1.86e-09
ql_colas_s42,ql_colas,42,ret_spill,30,-610859.89,26469.3583,9883.8208,30,-7.13,"[-8.99, -5.35]",6.15e-08,30,-15.41,"[-19.03, -11.79]",8.01e-08
ql_colas_s42,ql_colas,42,vehiculos,30,3620.0,0.0,0.0,30,0.0,"[0.00, 0.00]",1,30,0.0,"[0.00, 0.00]",1
ql_colas_s42,ql_colas,42,recompensa,30,-34722.9533,1935.8541,722.8598,30,-29.94,"[-31.59, -28.32]",1.86e-09,30,-49.99,"[-52.18, -47.81]",1.86e-09
ql_colas_s42,ql_colas,42,decisiones,30,1933.1667,19.6979,7.3553,30,-6.11,"[-6.51, -5.74]",1.73e-06,30,-12.36,"[-12.76, -11.97]",1.73e-06
ql_s2042,ql,2042,timeloss_prom,30,151.7903,17.8747,6.6745,30,-1.88,"[-5.74, 2.20]",0.289,30,22.28,"[16.97, 28.00]",1.86e-09
ql_s2042,ql,2042,espera_prom,30,71.175,13.8657,5.1775,30,12.83,"[5.46, 20.61]",0.0234,30,-6.23,"[-12.66, 0.50]",0.0841
ql_s2042,ql,2042,cola_prom,30,46.1153,7.558,2.8222,30,2.81,"[-2.96, 8.77]",0.529,30,-8.12,"[-13.57, -2.42]",0.0157
ql_s2042,ql,2042,cola_max,30,139.3,22.4548,8.3848,30,33.64,"[25.78, 41.76]",3.18e-06,30,-6.7,"[-12.43, -0.89]",0.0519
ql_s2042,ql,2042,paradas_prom,30,4.9144,0.3077,0.1149,30,-22.53,"[-24.20, -20.77]",1.86e-09,30,70.35,"[66.08, 75.00]",1.86e-09
ql_s2042,ql,2042,throughput,30,2804.7667,41.9751,15.6738,30,-4.0,"[-4.54, -3.49]",1.73e-06,30,-1.6,"[-2.17, -1.07]",2.48e-05
ql_s2042,ql,2042,co2_prom,30,425.18,25.858,9.6555,30,-1.98,"[-3.98, 0.12]",0.119,30,9.27,"[6.87, 11.85]",9.31e-09
ql_s2042,ql,2042,nox_prom,30,149.8367,10.2046,3.8105,30,-1.37,"[-3.62, 1.01]",0.229,30,8.39,"[5.73, 11.27]",6.33e-06
ql_s2042,ql,2042,recompensa_decision,30,-27.7431,7.3645,2.75,30,15.26,"[5.24, 26.60]",0.0327,30,-11.84,"[-19.92, -2.68]",0.00466
ql_s2042,ql,2042,cambios_fase,30,432.5333,22.0027,8.2159,30,-3.23,"[-4.95, -1.53]",0.00191,30,65.15,"[62.20, 68.07]",1.73e-06
ql_s2042,ql,2042,no_terminados,30,2.2,7.1506,2.6701,30,,,,30,,,
ql_s2042,ql,2042,viaje_corredor_prom,30,270.4617,7.2252,2.698,30,1.5,"[0.37, 2.65]",0.0196,30,4.67,"[3.53, 5.89]",3.18e-06
ql_s2042,ql,2042,retraso_corredor_prom,30,187.567,7.226,2.6982,30,2.18,"[0.53, 3.85]",0.0185,30,6.88,"[5.19, 8.68]",2.61e-08
ql_s2042,ql,2042,retraso_corredor_punta,30,214.3833,11.0957,4.1432,30,11.34,"[8.94, 13.74]",5.59e-09,30,11.76,"[9.42, 14.27]",1.86e-09
ql_s2042,ql,2042,paradas_corredor,30,6.6071,0.3623,0.1353,30,-18.98,"[-20.65, -17.30]",1.86e-09,30,60.07,"[56.70, 63.64]",1.86e-09
ql_s2042,ql,2042,paradas_corredor_le1,30,0.1914,0.0256,0.0096,30,20.27,"[14.87, 25.69]",7.66e-06,30,-35.05,"[-39.27, -30.62]",1.73e-06
ql_s2042,ql,2042,spillback_tasa,30,0.0023,0.0038,0.0014,30,,,,30,-90.08,"[-95.25, -84.04]",1.73e-06
ql_s2042,ql,2042,spillback_seg,30,12.6667,14.2013,5.3029,30,,,,30,-85.44,"[-90.63, -79.34]",1.73e-06
ql_s2042,ql,2042,spillback_eventos,30,1.2,1.0306,0.3848,30,,,,30,-83.86,"[-88.29, -79.00]",1.65e-06
ql_s2042,ql,2042,cola_max_enlace,30,35.2667,2.8276,1.0558,30,48.39,"[43.85, 52.54]",1.64e-06,30,-6.95,"[-9.55, -4.57]",3.76e-05
ql_s2042,ql,2042,veh_max_enlace,30,37.5333,0.5074,0.1895,30,1.44,"[0.99, 1.89]",6.33e-05,30,-1.23,"[-1.67, -0.79]",0.000183
ql_s2042,ql,2042,ret_retraso,30,-596112.7533,106428.9486,39741.2225,30,-4.61,"[-11.52, 1.50]",0.612,30,-16.28,"[-24.54, -8.80]",9.9e-05
ql_s2042,ql,2042,ret_colas,30,-315178.0933,92490.2437,34536.4246,30,-26.35,"[-40.18, -14.19]",7.91e-05,30,9.67,"[-0.52, 18.76]",0.0208
ql_s2042,ql,2042,ret_spill,30,-601188.5533,105994.6359,39579.0475,30,-5.44,"[-12.32, 0.67]",0.465,30,-13.59,"[-21.56, -6.34]",0.000952
ql_s2042,ql,2042,vehiculos,30,3620.0,0.0,0.0,30,0.0,"[0.00, 0.00]",1,30,0.0,"[0.00, 0.00]",1
ql_s2042,ql,2042,recompensa,30,-62693.2667,18511.339,6912.2476,30,26.5,"[14.25, 40.44]",7.91e-05,30,-9.71,"[-18.85, 0.54]",0.0208
ql_s2042,ql,2042,decisiones,30,1987.2,69.486,25.9465,30,-3.49,"[-4.55, -2.31]",3.4e-05,30,-9.91,"[-10.91, -8.79]",1.73e-06
ql_s4042,ql,4042,timeloss_prom,30,141.1383,4.8226,1.8008,30,-8.77,"[-9.92, -7.51]",3.73e-09,30,13.7,"[11.47, 15.95]",1.86e-09
ql_s4042,ql,4042,espera_prom,30,63.49,4.1495,1.5495,30,0.65,"[-1.49, 3.22]",0.952,30,-16.36,"[-18.88, -13.56]",5.59e-09
ql_s4042,ql,4042,cola_prom,30,41.85,2.1374,0.7981,30,-6.7,"[-8.30, -4.90]",1.13e-05,30,-16.62,"[-18.89, -14.21]",1.86e-09
ql_s4042,ql,4042,cola_max,30,127.5,13.9945,5.2256,30,22.32,"[16.86, 27.83]",3.17e-06,30,-14.6,"[-18.44, -10.57]",1.23e-05
ql_s4042,ql,4042,paradas_prom,30,4.8824,0.1618,0.0604,30,-23.04,"[-24.09, -22.00]",1.73e-06,30,69.24,"[66.91, 71.55]",1.86e-09
ql_s4042,ql,4042,throughput,30,2828.2667,37.48,13.9953,30,-3.19,"[-3.72, -2.77]",1.73e-06,30,-0.78,"[-1.36, -0.32]",0.00531
ql_s4042,ql,4042,co2_prom,30,410.68,7.3116,2.7302,30,-5.33,"[-5.95, -4.65]",1.92e-06,30,5.54,"[4.51, 6.58]",2.35e-06
ql_s4042,ql,4042,nox_prom,30,143.9333,2.8517,1.0648,30,-5.25,"[-5.94, -4.49]",1.91e-06,30,4.12,"[2.99, 5.28]",1.13e-05
ql_s4042,ql,4042,recompensa_decision,30,-23.487,1.422,0.531,30,-2.42,"[-4.36, -0.23]",0.00871,30,-25.37,"[-28.46, -22.26]",1.86e-09
ql_s4042,ql,4042,cambios_fase,30,430.2,10.5713,3.9474,30,-3.75,"[-4.62, -2.91]",3.14e-06,30,64.26,"[62.54, 66.06]",1.72e-06
ql_s4042,ql,4042,no_terminados,30,0.0,0.0,0.0,30,,,,30,,,
ql_s4042,ql,4042,viaje_corredor_prom,30,286.5923,7.2006,2.6887,30,7.56,"[6.58, 8.62]",1.86e-09,30,10.92,"[9.80, 12.21]",1.86e-09
ql_s4042,ql,4042,retraso_corredor_prom,30,203.6983,7.1566,2.6723,30,10.97,"[9.54, 12.52]",1.86e-09,30,16.08,"[14.42, 18.01]",1.86e-09
ql_s4042,ql,4042,retraso_corredor_punta,30,239.8957,13.5441,5.0574,30,24.58,"[22.15, 27.24]",1.86e-09,30,25.06,"[22.21, 28.29]",1.86e-09
ql_s4042,ql,4042,paradas_corredor,30,7.0508,0.2707,0.1011,30,-13.54,"[-14.85, -12.17]",1.73e-06,30,70.82,"[67.96, 73.95]",1.86e-09
ql_s4042,ql,4042,paradas_corredor_le1,30,0.1828,0.0159,0.0059,30,14.87,"[11.40, 18.53]",2.87e-06,30,-37.97,"[-40.56, -35.35]",1.73e-06
ql_s4042,ql,4042,spillback_tasa,30,0.0048,0.0076,0.0028,30,,,,30,-79.73,"[-88.97, -66.15]",6.15e-08
ql_s4042,ql,4042,spillback_seg,30,20.3667,27.4232,10.24,30,,,,30,-76.59,"[-86.16, -62.63]",8.06e-06
ql_s4042,ql,4042,spillback_eventos,30,2.0,2.1173,0.7906,30,,,,30,-73.09,"[-82.35, -60.37]",4.12e-06
ql_s4042,ql,4042,cola_max_enlace,30,35.8333,2.5608,0.9562,30,50.77,"[46.99, 54.19]",1.55e-06,30,-5.45,"[-8.07, -3.09]",0.000322
ql_s4042,ql,4042,veh_max_enlace,30,37.6667,0.4795,0.179,30,1.8,"[1.35, 2.25]",7.74e-06,30,-0.88,"[-1.32, -0.44]",0.00157
ql_s4042,ql,4042,ret_retraso,30,-532889.8467,21050.7766,7860.4892,30,6.49,"[5.01, 7.79]",1.64e-07,30,-3.95,"[-6.98, -0.89]",0.0137
ql_s4042,ql,4042,ret_colas,30,-262534.71,19259.4012,7191.5786,30,-5.24,"[-8.25, -2.76]",0.000345,30,24.76,"[21.32, 28.04]",1.86e-09
ql_s4042,ql,4042,ret_spill,30,-540672.18,23449.2833,8756.1063,30,5.18,"[3.55, 6.59]",3.24e-06,30,-2.15,"[-5.21, 0.89]",0.105
ql_s4042,ql,4042,vehiculos,30,3620.0,0.0,0.0,30,0.0,"[0.00, 0.00]",1,30,0.0,"[0.00, 0.00]",1
ql_s4042,ql,4042,recompensa,30,-52132.3767,3864.9802,1443.2073,30,5.19,"[2.68, 8.21]",0.000418,30,-24.92,"[-28.21, -21.46]",1.86e-09
ql_s4042,ql,4042,decisiones,30,1960.2333,41.1102,15.3508,30,-4.8,"[-5.46, -4.00]",2.12e-06,30,-11.13,"[-11.74, -10.36]",1.73e-06
ql_s42,ql,42,timeloss_prom,30,151.3907,6.7467,2.5193,30,-2.14,"[-3.63, -0.74]",0.00711,30,21.95,"[19.07, 24.93]",1.86e-09
ql_s42,ql,42,espera_prom,30,66.8597,5.223,1.9503,30,5.99,"[3.01, 8.78]",0.00111,30,-11.92,"[-15.28, -8.40]",1.99e-06
ql_s42,ql,42,cola_prom,30,45.3527,3.6038,1.3457,30,1.11,"[-1.71, 3.69]",0.289,30,-9.64,"[-12.97, -6.18]",2.37e-05
ql_s42,ql,42,cola_max,30,145.4667,15.6486,5.8433,30,39.56,"[33.22, 45.60]",1.92e-06,30,-2.57,"[-7.63, 2.47]",0.434
ql_s42,ql,42,paradas_prom,30,5.0403,0.2116,0.079,30,-20.55,"[-21.67, -19.43]",1.86e-09,30,74.71,"[71.71, 77.87]",1.86e-09
ql_s42,ql,42,throughput,30,2841.7,34.6879,12.9527,30,-2.73,"[-3.17, -2.27]",1.92e-06,30,-0.31,"[-0.80, 0.23]",0.229
ql_s42,ql,42,co2_prom,30,424.97,10.464,3.9073,30,-2.03,"[-2.84, -1.27]",5.79e-05,30,9.21,"[7.88, 10.56]",1.86e-09
ql_s42,ql,42,nox_prom,30,149.23,4.0182,1.5004,30,-1.77,"[-2.66, -0.92]",0.000772,30,7.95,"[6.50, 9.44]",1.92e-06
ql_s42,ql,42,recompensa_decision,30,-26.0281,2.2514,0.8407,30,8.14,"[4.77, 11.21]",8.86e-05,30,-17.29,"[-21.31, -13.14]",1.86e-08
ql_s42,ql,42,cambios_fase,30,444.6667,14.0475,5.2454,30,-0.51,"[-1.71, 0.67]",0.459,30,69.78,"[67.77, 71.82]",1.73e-06
ql_s42,ql,42,no_terminados,30,0.0,0.0,0.0,30,,,,30,,,
ql_s42,ql,42,viaje_corredor_prom,30,269.1317,5.9158,2.209,30,1.01,"[-0.03, 2.03]",0.109,30,4.16,"[3.17, 5.13]",1.64e-07
ql_s42,ql,42,retraso_corredor_prom,30,186.238,5.9084,2.2062,30,1.46,"[-0.05, 2.95]",0.109,30,6.13,"[4.67, 7.56]",1.64e-07
ql_s42,ql,42,retraso_corredor_punta,30,210.6513,10.8373,4.0467,30,9.4,"[6.92, 11.90]",2.55e-07,30,9.81,"[7.48, 12.08]",1.02e-07
ql_s42,ql,42,paradas_corredor,30,6.4514,0.2485,0.0928,30,-20.89,"[-22.15, -19.58]",1.86e-09,30,56.29,"[53.71, 59.28]",1.86e-09
ql_s42,ql,42,paradas_corredor_le1,30,0.1588,0.0234,0.0087,30,-0.21,"[-5.56, 5.01]",0.821,30,-46.11,"[-49.02, -43.11]",1.73e-06
ql_s42,ql,42,spillback_tasa,30,0.0038,0.0045,0.0017,30,,,,30,-83.81,"[-91.06, -74.48]",2.88e-06
ql_s42,ql,42,spillback_seg,30,24.2667,14.4817,5.4076,30,,,,30,-72.11,"[-79.84, -61.81]",1.02e-05
ql_s42,ql,42,spillback_eventos,30,1.9667,1.0981,0.41,30,,,,30,-73.54,"[-79.44, -66.67]",2.24e-06
ql_s42,ql,42,cola_max_enlace,30,36.7,2.7057,1.0103,30,54.42,"[49.72, 58.42]",1.49e-06,30,-3.17,"[-5.98, -0.88]",0.0216
ql_s42,ql,42,veh_max_enlace,30,37.8667,0.3457,0.1291,30,2.34,"[1.98, 2.61]",3.41e-07,30,-0.35,"[-0.70, -0.09]",0.0455
ql_s42,ql,42,ret_retraso,30,-577089.63,28547.6961,10659.8849,30,-1.27,"[-2.92, 0.48]",0.0919,30,-12.57,"[-16.35, -8.86]",3.15e-07
ql_s42,ql,42,ret_colas,30,-282094.61,23921.5613,8932.4578,30,-13.08,"[-16.36, -9.61]",3.15e-07,30,19.15,"[14.95, 23.24]",9.31e-09
ql_s42,ql,42,ret_spill,30,-582625.6967,29531.7031,11027.3191,30,-2.18,"[-3.91, -0.37]",0.0248,30,-10.08,"[-13.88, -6.39]",1.06e-05
ql_s42,ql,42,vehiculos,30,3620.0,0.0,0.0,30,0.0,"[0.00, 0.00]",1,30,0.0,"[0.00, 0.00]",1
ql_s42,ql,42,recompensa,30,-56083.2633,4785.9396,1787.0992,30,13.16,"[9.66, 16.46]",3.15e-07,30,-19.23,"[-23.33, -15.01]",9.31e-09
ql_s42,ql,42,decisiones,30,1888.6333,38.4201,14.3463,30,-8.27,"[-8.99, -7.60]",1.73e-06,30,-14.38,"[-15.02, -13.77]",1.73e-06
sarsa_s2042,sarsa,2042,timeloss_prom,30,141.1877,5.7322,2.1405,30,-8.74,"[-10.10, -7.39]",1.86e-09,30,13.74,"[10.87, 16.53]",2.35e-06
sarsa_s2042,sarsa,2042,espera_prom,30,72.901,5.3952,2.0146,30,15.56,"[12.66, 18.60]",1.86e-09,30,-3.96,"[-7.95, 0.14]",0.0841
sarsa_s2042,sarsa,2042,cola_prom,30,48.855,3.2166,1.2011,30,8.92,"[6.52, 11.42]",9.31e-09,30,-2.66,"[-6.42, 1.22]",0.262
sarsa_s2042,sarsa,2042,cola_max,30,138.3,16.5241,6.1702,30,32.68,"[27.49, 37.81]",1.73e-06,30,-7.37,"[-12.21, -2.34]",0.0107
sarsa_s2042,sarsa,2042,paradas_prom,30,4.3083,0.1733,0.0647,30,-32.09,"[-33.26, -30.90]",1.86e-09,30,49.34,"[46.78, 51.83]",1.86e-09
sarsa_s2042,sarsa,2042,throughput,30,2893.6667,26.9179,10.0513,30,-0.95,"[-1.31, -0.59]",9.07e-05,30,1.52,"[1.11, 1.92]",9.76e-06
sarsa_s2042,sarsa,2042,co2_prom,30,413.2767,8.9498,3.3419,30,-4.73,"[-5.47, -3.98]",1.86e-09,30,6.21,"[4.84, 7.52]",2.61e-08
sarsa_s2042,sarsa,2042,nox_prom,30,145.9167,3.5239,1.3159,30,-3.95,"[-4.79, -3.10]",3.16e-06,30,5.56,"[4.04, 7.02]",1.24e-05
sarsa_s2042,sarsa,2042,recompensa_decision,30,-28.5191,2.225,0.8308,30,18.49,"[15.44, 21.72]",1.86e-09,30,-9.38,"[-14.07, -4.52]",0.00277
sarsa_s2042,sarsa,2042,cambios_fase,30,349.2667,14.5126,5.4191,30,-21.86,"[-22.97, -20.75]",1.72e-06,30,33.36,"[31.69, 35.02]",1.73e-06
sarsa_s2042,sarsa,2042,no_terminados,30,0.0,0.0,0.0,30,,,,30,,,
sarsa_s2042,sarsa,2042,viaje_corredor_prom,30,261.7457,4.8422,1.8081,30,-1.77,"[-2.55, -1.00]",0.000232,30,1.3,"[0.51, 2.09]",0.00374
sarsa_s2042,sarsa,2042,retraso_corredor_prom,30,178.8503,4.8072,1.795,30,-2.56,"[-3.69, -1.45]",0.000232,30,1.92,"[0.75, 3.08]",0.00374
sarsa_s2042,sarsa,2042,retraso_corredor_punta,30,195.775,7.1687,2.6768,30,1.67,"[0.09, 3.24]",0.0699,30,2.06,"[0.52, 3.64]",0.0262
sarsa_s2042,sarsa,2042,paradas_corredor,30,5.7181,0.2589,0.0967,30,-29.88,"[-31.24, -28.45]",1.86e-09,30,38.53,"[35.62, 41.68]",1.86e-09
sarsa_s2042,sarsa,2042,paradas_corredor_le1,30,0.2378,0.0198,0.0074,30,49.42,"[44.91, 53.82]",1.73e-06,30,-19.31,"[-22.57, -15.91]",2.12e-06
sarsa_s2042,sarsa,2042,spillback_tasa,30,0.0079,0.0091,0.0034,30,,,,30,-66.28,"[-79.91, -49.01]",8.54e-05
sarsa_s2042,sarsa,2042,spillback_seg,30,42.5667,30.4865,11.3838,30,,,,30,-51.07,"[-65.47, -31.60]",0.00129
sarsa_s2042,sarsa,2042,spillback_eventos,30,3.4667,2.4457,0.9133,30,,,,30,-53.36,"[-66.15, -37.74]",0.000125
sarsa_s2042,sarsa,2042,cola_max_enlace,30,37.8,0.4842,0.1808,30,59.05,"[57.36, 60.71]",1.04e-06,30,-0.26,"[-0.79, 0.18]",0.317
sarsa_s2042,sarsa,2042,veh_max_enlace,30,37.9333,0.2537,0.0947,30,2.52,"[2.25, 2.70]",1.21e-07,30,-0.18,"[-0.44, 0.00]",0.157
sarsa_s2042,sarsa,2042,ret_retraso,30,-549088.4733,26824.3008,10016.3585,30,3.64,"[1.94, 5.29]",0.000232,30,-7.11,"[-10.86, -3.23]",0.000872
sarsa_s2042,sarsa,2042,ret_colas,30,-312638.6733,26573.1974,9922.595,30,-25.33,"[-29.07, -21.75]",1.86e-09,30,10.4,"[5.39, 15.25]",0.00113
sarsa_s2042,sarsa,2042,ret_spill,30,-557752.6733,28937.2471,10805.3456,30,2.18,"[0.36, 3.93]",0.0364,30,-5.38,"[-9.20, -1.51]",0.0155
sarsa_s2042,sarsa,2042,vehiculos,30,3620.0,0.0,0.0,30,0.0,"[0.00, 0.00]",1,30,0.0,"[0.00, 0.00]",1
sarsa_s2042,sarsa,2042,recompensa,30,-62175.5333,5320.4534,1986.6899,30,25.45,"[21.84, 29.24]",1.86e-09,30,-10.46,"[-15.34, -5.42]",0.00123
sarsa_s2042,sarsa,2042,decisiones,30,1969.5333,31.2683,11.6758,30,-4.35,"[-4.93, -3.76]",1.73e-06,30,-10.71,"[-11.29, -10.11]",1.73e-06
sarsa_s4042,sarsa,4042,timeloss_prom,30,153.4453,8.7779,3.2777,30,-0.81,"[-2.80, 1.20]",0.529,30,23.61,"[20.34, 26.82]",1.86e-09
sarsa_s4042,sarsa,4042,espera_prom,30,69.811,6.8762,2.5676,30,10.67,"[7.03, 14.40]",1.06e-05,30,-8.03,"[-11.81, -4.20]",0.000313
sarsa_s4042,sarsa,4042,cola_prom,30,45.5157,4.2011,1.5687,30,1.47,"[-1.69, 4.69]",0.447,30,-9.31,"[-12.77, -5.82]",1.82e-05
sarsa_s4042,sarsa,4042,cola_max,30,146.3333,14.1283,5.2756,30,40.39,"[34.70, 46.15]",1.73e-06,30,-1.99,"[-5.94, 2.21]",0.381
sarsa_s4042,sarsa,4042,paradas_prom,30,5.033,0.2355,0.0879,30,-20.66,"[-22.19, -19.15]",1.86e-09,30,74.46,"[70.76, 78.15]",1.86e-09
sarsa_s4042,sarsa,4042,throughput,30,2758.9,38.5696,14.4021,30,-5.57,"[-6.03, -5.10]",1.73e-06,30,-3.21,"[-3.71, -2.70]",1.92e-06
sarsa_s4042,sarsa,4042,co2_prom,30,426.5567,13.0571,4.8756,30,-1.67,"[-2.72, -0.60]",0.00871,30,9.62,"[8.12, 11.08]",3.73e-09
sarsa_s4042,sarsa,4042,nox_prom,30,150.1767,5.1033,1.9056,30,-1.14,"[-2.31, 0.05]",0.0878,30,8.64,"[7.00, 10.25]",2.6e-06
sarsa_s4042,sarsa,4042,recompensa_decision,30,-26.3776,2.8334,1.058,30,9.59,"[5.67, 13.61]",0.000137,30,-16.18,"[-19.97, -12.35]",6.15e-08
sarsa_s4042,sarsa,4042,cambios_fase,30,454.9,11.4932,4.2916,30,1.77,"[0.87, 2.67]",0.00147,30,73.69,"[72.32, 75.06]",1.72e-06
sarsa_s4042,sarsa,4042,no_terminados,30,0.0,0.0,0.0,30,,,,30,,,
sarsa_s4042,sarsa,4042,viaje_corredor_prom,30,277.155,4.4109,1.647,30,4.02,"[3.17, 4.84]",1.3e-08,30,7.27,"[6.50, 8.05]",1.86e-09
sarsa_s4042,sarsa,4042,retraso_corredor_prom,30,194.262,4.4292,1.6539,30,5.83,"[4.60, 7.04]",1.3e-08,30,10.7,"[9.57, 11.88]",1.86e-09
sarsa_s4042,sarsa,4042,retraso_corredor_punta,30,224.6217,6.4077,2.3927,30,16.65,"[14.92, 18.36]",1.86e-09,30,17.09,"[15.62, 18.61]",1.86e-09
sarsa_s4042,sarsa,4042,paradas_corredor,30,6.7497,0.2861,0.1068,30,-17.23,"[-18.86, -15.62]",1.73e-06,30,63.52,"[60.35, 67.00]",1.73e-06
sarsa_s4042,sarsa,4042,paradas_corredor_le1,30,0.1737,0.0284,0.0106,30,9.13,"[2.62, 15.67]",0.0144,30,-41.07,"[-45.16, -36.90]",1.73e-06
sarsa_s4042,sarsa,4042,spillback_tasa,30,0.004,0.0044,0.0017,30,,,,30,-83.01,"[-89.57, -74.65]",2.6e-06
sarsa_s4042,sarsa,4042,spillback_seg,30,19.4333,18.3692,6.8592,30,,,,30,-77.66,"[-85.33, -67.78]",4.06e-06
sarsa_s4042,sarsa,4042,spillback_eventos,30,2.0,1.7221,0.643,30,,,,30,-73.09,"[-81.14, -63.16]",3.54e-06
sarsa_s4042,sarsa,4042,cola_max_enlace,30,36.1333,2.3004,0.859,30,52.03,"[48.26, 55.60]",1.56e-06,30,-4.66,"[-6.85, -2.64]",0.000974
sarsa_s4042,sarsa,4042,veh_max_enlace,30,37.8667,0.3457,0.1291,30,2.34,"[1.98, 2.61]",3.41e-07,30,-0.35,"[-0.70, -0.09]",0.0455
sarsa_s4042,sarsa,4042,ret_retraso,30,-589128.6367,39433.9768,14724.8889,30,-3.38,"[-5.78, -1.01]",0.0208,30,-14.92,"[-18.62, -11.18]",6.15e-08
sarsa_s4042,sarsa,4042,ret_colas,30,-297214.3967,33397.6792,12470.8984,30,-19.15,"[-23.71, -14.72]",5.59e-09,30,14.82,"[10.66, 18.89]",1.19e-06
